jobid, request_cpu, used_cpu, gpu type, gpu id, gpu memory, host, walltime (s), completion date
bbd396ba6d8211eca4d7141877284d92, 2, 1.8, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/3/0, , slot1_1@glidein_234_173978344@osg-wn-62055522-00002f-txh8l, 1044, 2022-02-11T00:15:50.744314
bc1030ac6d8211ec83fa141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-2d75f50e-17b7-cc6f-e2d3-6b38036cbcb3/13/0, , slot1_1@glidein_301_193416504@osg-wn-62055522-00003f-r9cbr, 1512, 2022-02-11T00:24:20.072892
bc4444f06d8211ec83fa141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-5d04245e-e1df-eb4b-0189-e00921d5b9d8/11/0, , slot1_1@glidein_298_259179928@osg-wn-62055522-00003b-5sq8w, 1476, 2022-02-11T00:24:20.150312
bc7da70e6d8211ec83fa141877284d92, 2, 1.36, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, , slot1_1@glidein_298_93691264@osg-wn-62055522-00002e-sm7vr, 1224, 2022-02-11T00:21:30.435478
bcb56e1e6d8211ec934d141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, , slot1_1@glidein_293_674335864@osg-wn-62055522-000048-8trhj, 1332, 2022-02-11T00:24:20.182864
bce700a06d8211ec934d141877284d92, 2, 1.82, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/5/0, , slot1_1@glidein_236_291362967@osg-wn-62055522-000044-xvbhh, 1080, 2022-02-11T00:18:39.243149
bd1a00c26d8211eca422141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, , slot1_1@glidein_300_22257312@osg-wn-62055522-000044-8bf2b, 1404, 2022-02-11T00:24:20.126277
bd52a0946d8211eca422141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-199147ae-ff87-730f-ae12-35386c8d4353/12/0, , slot1_1@glidein_299_634503834@osg-wn-62055522-000028-76cg5, 1188, 2022-02-11T00:21:30.368027
bd8f29c46d8211eca422141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, , slot1_1@glidein_295_56875269@osg-wn-62055522-000025-5cv5p, 1332, 2022-02-11T00:24:20.027469
bdc199a46d8211eca4d7141877284d92, 2, 1.81, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/2/0, , slot1_1@glidein_222_51521260@osg-wn-62055522-000055-dq2mm, 972, 2022-02-11T02:03:58.040395
bdee2e926d8211eca4d7141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-5d04245e-e1df-eb4b-0189-e00921d5b9d8/12/0, , slot1_1@glidein_300_463192422@osg-wn-62055522-000027-dftvg, 1368, 2022-02-11T00:24:20.091718
be1ad73a6d8211eca4d7141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-199147ae-ff87-730f-ae12-35386c8d4353/8/0, , slot1_1@glidein_295_230472372@osg-wn-62055522-000045-bxnxp, 1224, 2022-02-11T00:24:20.110791
be4a84586d8211eca422141877284d92, 2, 1.83, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, , slot1_1@glidein_37449_764378874@osg-wn-62055522-00004f-z2rbv, 1188, 2022-02-11T02:01:07.653846
be7eb9946d8211ec934d141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, , slot1_1@glidein_303_30429048@osg-wn-62055522-000044-5l959, 1476, 2022-02-11T00:27:08.885454
bea9b9d26d8211eca422141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-5d04245e-e1df-eb4b-0189-e00921d5b9d8/7/0, , slot1_1@glidein_290_48648912@osg-wn-62055522-000038-z4875, 1368, 2022-02-11T00:27:08.922861
bee4324c6d8211ec83fa141877284d92, 2, 1.31, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, , slot1_1@glidein_302_187977956@osg-wn-62055522-00002d-v6vrx, 1260, 2022-02-11T00:27:08.896644
bf1fdbbc6d8211ec83fa141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-5d04245e-e1df-eb4b-0189-e00921d5b9d8/10/0, , slot1_1@glidein_296_229324719@osg-wn-62055522-000039-s6wpd, 1260, 2022-02-11T00:29:56.681494
bf576bb86d8211ec934d141877284d92, 2, 1.83, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/3/0, , slot1_1@glidein_234_80206952@osg-wn-62055522-000059-xf4dl, 1116, 2022-02-11T02:15:23.323640
bf919ef06d8211ec9af0141877284d92, 2, 1.81, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/2/0, , slot1_1@glidein_222_689990668@osg-wn-62055522-000044-mkhn6, 1008, 2022-02-11T00:24:20.167537
bfce19486d8211eca422141877284d92, 2, 1.26, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-2d75f50e-17b7-cc6f-e2d3-6b38036cbcb3/8/0, , slot1_1@glidein_292_950270760@osg-wn-62055522-00003f-wsnw6, 1548, 2022-02-11T00:35:32.351823
c00040626d8211ec934d141877284d92, 2, 1.8, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/1/0, , slot1_1@glidein_220_259335560@osg-wn-62055522-00004a-lzk67, 972, 2022-02-11T00:27:08.907684
c038de4a6d8211eca422141877284d92, 2, 1.82, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-935d78ed-4b96-03ee-6616-2a74ffb84a78/0/0, , slot1_1@glidein_206_568854256@osg-wn-62055522-000056-wnq4m, 1116, 2022-02-11T02:12:31.330089
78d07f3a8abb11ec9af0141877284d92, 2, 1.82, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, , slot1_1@glidein_222_483048170@osg-wn-62055522-000056-djqln, 1296, 2022-02-11T02:15:23.443334
790dabee8abb11ec9af0141877284d92, 2, 1.83, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/6/0, , slot1_1@glidein_238_584372319@osg-wn-62055522-000057-2skpw, 972, 2022-02-11T02:09:37.862012
79503e828abb11ec934d141877284d92, 2, 1.82, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/3/0, , slot1_1@glidein_234_109693738@osg-wn-62055522-000041-gq2x9, 936, 2022-02-11T02:03:57.993155
798e8b2e8abb11ec9af0141877284d92, 2, 1.81, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, , slot1_1@glidein_206_210501343@osg-wn-62055522-000057-vgxnd, 1008, 2022-02-11T02:12:31.247088
79cd0cb48abb11ecb423141877284d92, 2, 1.82, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/1/0, , slot1_1@glidein_220_36187888@osg-wn-62055522-000059-nfb7f, 972, 2022-02-11T02:12:31.262629
7a057cf28abb11eca4d7141877284d92, 2, 1.82, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/5/0, , slot1_1@glidein_236_38769538@osg-wn-62055522-00005a-x9rlk, 900, 2022-02-11T02:12:31.179446
7a4ae2ba8abb11ecb423141877284d92, 2, 1.82, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/1/0, , slot1_1@glidein_220_90200890@osg-wn-62055522-00005b-hhr4r, 936, 2022-02-11T02:15:23.299823
7a8c7ad68abb11ecb423141877284d92, 2, 1.84, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/1/0, , slot1_1@glidein_220_328414312@osg-wn-62055522-00005b-tcnd7, 1044, 2022-02-11T02:15:23.426838
7aeffdd68abb11ec934d141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/5/0, , slot1_1@glidein_236_291262730@osg-wn-62055522-00005b-6ptxr, 1044, 2022-02-11T02:15:23.416719
7b2a1fb68abb11ec9af0141877284d92, 2, 1.84, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/6/0, , slot1_1@glidein_238_125543862@osg-wn-62055522-00005c-t99fq, 900, 2022-02-11T02:15:23.521130
7b5fc88c8abb11ecb423141877284d92, 2, 1.8, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/6/0, , slot1_1@glidein_238_433031074@osg-wn-62055522-00005b-sp4gh, 1044, 2022-02-11T02:15:23.309498
7b94f0708abb11ec934d141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/10/0, , slot1_1@glidein_296_82050800@osg-wn-62055522-00009e-fxdzr, 1584, 2022-02-11T07:41:08.561706
7bc9a3d88abb11ec9af0141877284d92, 2, 1.8, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, , slot1_1@glidein_37449_764378874@osg-wn-62055522-00004f-z2rbv, 1080, 2022-02-11T02:21:01.814515
7c0121be8abb11ecb423141877284d92, 2, 1.83, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/2/0, , slot1_1@glidein_222_51521260@osg-wn-62055522-000055-dq2mm, 900, 2022-02-11T02:18:13.721818
7c386c968abb11ec934d141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/14/0, , slot1_1@glidein_301_400988255@osg-wn-62055522-00005c-98vjx, 1332, 2022-02-11T02:26:43.362228
7c73f93c8abb11ec9af0141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/9/0, , slot1_1@glidein_294_92071430@osg-wn-62055522-00005c-m9wff, 1548, 2022-02-11T02:29:35.373419
7cb135408abb11ecb423141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/8/0, , slot1_1@glidein_291_514007904@osg-wn-62055522-00005e-hlfgx, 1440, 2022-02-11T02:29:35.217530
7cf9acd08abb11ec934d141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/12/0, , slot1_1@glidein_297_269880585@osg-wn-62055522-00005d-mrd5h, 1224, 2022-02-11T02:26:43.377803
7d328de88abb11ec9af0141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/11/0, , slot1_1@glidein_295_531729000@osg-wn-62055522-00005e-62bbb, 1440, 2022-02-11T02:29:35.397473
7d6442488abb11ecb423141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/13/0, , slot1_1@glidein_299_302738160@osg-wn-62055522-00005d-mp54b, 1512, 2022-02-11T02:29:35.183140
7d9cec068abb11ec934d141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/7/0, , slot1_1@glidein_290_542895600@osg-wn-62055522-00005d-tg2lv, 1476, 2022-02-11T02:29:35.363705
7ddb56ee8abb11ec9af0141877284d92, 2, 1.82, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/3/0, , slot1_1@glidein_234_109693738@osg-wn-62055522-000041-gq2x9, 900, 2022-02-11T02:21:01.870726
7e19a9088abb11ec83fa141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/13/0, , slot1_1@glidein_301_553221900@osg-wn-62055522-00005e-487vx, 1368, 2022-02-11T02:32:28.637087
7e5707d08abb11eca4d7141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/14/0, , slot1_1@glidein_303_104500625@osg-wn-62055522-00005e-vpj95, 1584, 2022-02-11T02:35:21.329558
7e9221b28abb11ecb423141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/12/0, , slot1_1@glidein_298_1034656116@osg-wn-62055522-00005e-r9xkk, 1620, 2022-02-11T02:35:21.428069
7ec4fdb28abb11ec934d141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/9/0, , slot1_1@glidein_294_127243000@osg-wn-62055522-00005f-wnmkd, 1260, 2022-02-11T02:29:35.354498
7f042e608abb11ec9af0141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/8/0, , slot1_1@glidein_292_480746409@osg-wn-62055522-000060-9b2bn, 1368, 2022-02-11T02:32:28.599282
7f3cdf628abb11ecb423141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/7/0, , slot1_1@glidein_290_879952705@osg-wn-62055522-00005f-48ckk, 1512, 2022-02-11T02:35:21.526500
7f755be48abb11eca4d7141877284d92, 2, 1.36, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-9bc128f7-4ee8-8d83-f86d-bfbbbe303872/11/0, , slot1_1@glidein_296_123289920@osg-wn-62055522-000060-6zq7r, 1404, 2022-02-11T02:32:28.611671
7fb0de6c8abb11eca4d7141877284d92, 2, 1.31, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/8/0, , slot1_1@glidein_292_514491768@osg-wn-62055522-000061-vckhg, 1260, 2022-02-11T02:29:35.207894
7fe1bca88abb11eca4d7141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/12/0, , slot1_1@glidein_298_70053498@osg-wn-62055522-00005f-879zh, 1332, 2022-02-11T02:32:28.716358
8022ead48abb11eca4d7141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/13/0, , slot1_1@glidein_300_142169187@osg-wn-62055522-000061-qt8kf, 1548, 2022-02-11T02:35:21.408937
8054f4b68abb11eca4d7141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/9/0, , slot1_1@glidein_294_626063680@osg-wn-62055522-000061-wm6kl, 1404, 2022-02-11T02:32:28.733241
808649bc8abb11eca4d7141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/7/0, , slot1_1@glidein_289_61092570@osg-wn-62055522-000062-f4g5j, 1260, 2022-02-11T02:29:35.335337
80c176408abb11ecb423141877284d92, 2, 1.3, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/11/0, , slot1_1@glidein_296_134524390@osg-wn-62055522-00005f-vdbz8, 1332, 2022-02-11T02:32:28.533837
80fb640e8abb11eca4d7141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-4e53f467-4124-a0fd-aad6-c3ad5a79a00f/14/0, , slot1_1@glidein_302_113347840@osg-wn-62055522-00005f-bgmff, 1584, 2022-02-11T02:35:21.489267
812d05cc8abb11ec9af0141877284d92, 2, 1.81, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, , slot1_1@glidein_206_210501343@osg-wn-62055522-000057-vgxnd, 864, 2022-02-11T02:26:43.318536
816adc768abb11ecb423141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/6/0, , slot1_1@glidein_238_584372319@osg-wn-62055522-000057-2skpw, 900, 2022-02-11T02:26:43.332483
81a23cc08abb11ecb423141877284d92, 2, 1.82, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/2/0, , slot1_1@glidein_222_923353146@osg-wn-62055522-000056-dvdfm, 900, 2022-02-11T02:26:43.246198
81d505b08abb11ec83fa141877284d92, 2, 1.82, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/5/0, , slot1_1@glidein_236_38769538@osg-wn-62055522-00005a-x9rlk, 1116, 2022-02-11T02:32:28.585349
820d650e8abb11ec83fa141877284d92, 2, 1.33, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/11/0, , slot1_1@glidein_297_197251266@osg-wn-62055522-00008c-znmdk, 1404, 2022-02-11T07:38:23.574021
824720d28abb11ec934d141877284d92, 2, 1.81, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-4d383f1e-1cb3-5fa2-fa8a-97df964553a4/0/0, , slot1_1@glidein_206_15746467@osg-wn-62055522-000058-9v2tc, 756, 2022-02-11T02:23:54.513118
8288a1108abb11ec9af0141877284d92, 2, 1.79, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-935d78ed-4b96-03ee-6616-2a74ffb84a78/0/0, , slot1_1@glidein_206_568854256@osg-wn-62055522-000056-wnq4m, 900, 2022-02-11T02:26:43.307020
82bb83b48abb11ec9af0141877284d92, 3, 2.35, , MIG-GPU-6d722577-a99e-2eae-bf39-9a2f4842b29e/0/0, , osg-wn-62157564-000009-p2qq9.gke-icecube.optiputer.net, 828, 2022-02-23T02:34:05.530093
82f61e988abb11ecb423141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/3/0, , slot1_1@glidein_234_104528288@osg-wn-62055522-000058-cpdgl, 1008, 2022-02-11T02:29:35.194433
83323a4a8abb11eca4d7141877284d92, 2, 1.83, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8c8287ff-09fa-05d6-5f12-99bde48f7b32/1/0, , slot1_1@glidein_220_90200890@osg-wn-62055522-00005b-hhr4r, 828, 2022-02-11T02:29:35.522940
836ba7588abb11ec9af0141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/11/0, , slot1_1@glidein_298_148650865@osg-wn-62055522-000063-546kf, 1404, 2022-02-11T02:38:15.549541
839e82868abb11ecb423141877284d92, 2, 1.31, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/11/0, , slot1_1@glidein_296_34434590@osg-wn-62055522-000062-vgbsp, 1548, 2022-02-11T02:41:11.465284
83ce4fe88abb11eca4d7141877284d92, 2, 1.3, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/14/0, , slot1_1@glidein_302_268455810@osg-wn-62055522-000062-8znsj, 1404, 2022-02-11T02:38:15.607367
8401a5008abb11ec9af0141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/13/0, , slot1_1@glidein_303_13866732@osg-wn-62055522-000063-rz796, 1260, 2022-02-11T02:35:21.361059
8435e3ce8abb11ecb423141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/8/0, , slot1_1@glidein_292_83238715@osg-wn-62055522-000062-95qfr, 1332, 2022-02-11T02:38:15.283272
8470c7648abb11eca4d7141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/8/0, , slot1_1@glidein_292_817160890@osg-wn-62055522-000063-2l55c, 1584, 2022-02-11T02:41:11.454975
84a6cdc88abb11eca4d7141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/10/0, , slot1_1@glidein_296_233992330@osg-wn-62055522-000063-plqg7, 1404, 2022-02-11T02:38:15.538974
84d91c108abb11ec9af0141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/7/0, , slot1_1@glidein_290_54743864@osg-wn-62055522-000063-bqjn7, 1260, 2022-02-11T02:35:21.463717
850f393a8abb11ecb423141877284d92, 2, 1.3, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/7/0, , slot1_1@glidein_291_363768966@osg-wn-62055522-000062-snnxz, 1332, 2022-02-11T02:38:15.243784
8549df868abb11eca4d7141877284d92, 2, 1.3, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/9/0, , slot1_1@glidein_294_14646170@osg-wn-62055522-000064-6kgv9, 1548, 2022-02-11T02:41:11.375154
857edcb88abb11ec9af0141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-e240dd56-24bc-45a2-742f-fda46a2cbb64/12/0, , slot1_1@glidein_300_538992504@osg-wn-62055522-000063-tjlns, 1404, 2022-02-11T02:38:15.478068
85af963c8abb11ecb423141877284d92, 2, 1.82, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/6/0, , slot1_1@glidein_238_125543862@osg-wn-62055522-00005c-t99fq, 900, 2022-02-11T02:29:35.481989
85eb0be08abb11eca4d7141877284d92, 2, 1.82, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-8ac72b4c-7c29-d5a3-b1e1-0a0b6413ce4b/2/0, , slot1_1@glidein_222_483048170@osg-wn-62055522-000056-djqln, 972, 2022-02-11T02:32:28.567367
861b15888abb11ec9af0141877284d92, 2, 1.32, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/9/0, , slot1_1@glidein_294_101964048@osg-wn-62055522-000063-mxdvp, 1584, 2022-02-11T02:41:11.206787
8650be188abb11ecb423141877284d92, 2, 1.79, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/6/0, , slot1_1@glidein_238_433031074@osg-wn-62055522-00005b-sp4gh, 1008, 2022-02-11T02:32:28.556742
868fb8348abb11eca4d7141877284d92, 2, 1.84, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/1/0, , slot1_1@glidein_220_328414312@osg-wn-62055522-00005b-tcnd7, 900, 2022-02-11T02:32:28.546658
86cc19dc8abb11ec83fa141877284d92, 2, 1.8, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/3/0, , slot1_1@glidein_234_80206952@osg-wn-62055522-000059-xf4dl, 972, 2022-02-11T02:32:28.794418
86fd84688abb11ecb423141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/5/0, , slot1_1@glidein_236_291262730@osg-wn-62055522-00005b-6ptxr, 1224, 2022-02-11T02:35:21.475733
873660768abb11eca4d7141877284d92, 2, 1.34, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/12/0, , slot1_1@glidein_297_525910154@osg-wn-62055522-000065-pncz6, 1404, 2022-02-11T02:41:11.247473
876fcf5a8abb11ec83fa141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-16a172d7-8dc7-0a43-341d-5021f69b0889/13/0, , slot1_1@glidein_299_820748016@osg-wn-62055522-000065-qhzdg, 1260, 2022-02-11T02:38:15.561743
87aebb988abb11ec934d141877284d92, 2, 1.81, A100-SXM4-40GB MIG 3g.20gb, MIG-GPU-00bd3b8d-6724-c6b8-508a-80e6a71402e0/2/0, , slot1_1@glidein_222_51521260@osg-wn-62055522-000055-dq2mm, 900, 2022-02-11T02:32:28.808674
87e3252c8abb11ec934d141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-a0acd737-6aa7-cc8d-c8c1-a61564c9c01a/3/0, , slot1_1@glidein_234_109693738@osg-wn-62055522-000041-gq2x9, 1188, 2022-02-11T02:41:11.306536
8815e4bc8abb11ec934d141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-4816904a-d330-c4cf-07fc-247a2d176195/5/0, , slot1_1@glidein_37449_764378874@osg-wn-62055522-00004f-z2rbv, 1044, 2022-02-11T02:38:15.294906
8850f8908abb11ec83fa141877284d92, 2, 1.8, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-4d383f1e-1cb3-5fa2-fa8a-97df964553a4/0/0, , slot1_1@glidein_206_15746467@osg-wn-62055522-000058-9v2tc, 756, 2022-02-11T02:38:15.575709
8891b6b48abb11eca422141877284d92, 2, 1.35, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-b758e077-b9db-d8a8-9ac3-02e1b4a54bd3/12/0, , slot1_1@glidein_297_269880585@osg-wn-62055522-00005d-mrd5h, 1296, 2022-02-11T02:46:57.968933
88ccbf988abb11ec934d141877284d92, 2, 1.81, A100-SXM4-40GB MIG 2g.10gb, MIG-GPU-6e0a99e0-f889-fb1f-0d6d-cff42b3adaee/6/0, , slot1_1@glidein_238_584372319@osg-wn-62055522-000057-2skpw, 1152, 2022-02-11T02:44:00.309114
8902b3dc8abb11eca422141877284d92, 2, 1.82, A100-SXM4-40GB MIG 7g.40gb, MIG-GPU-aaf621f9-238f-e407-c499-092737d091f0/0/0, , slot1_1@glidein_206_210501343@osg-wn-62055522-000057-vgxnd, 864, 2022-02-11T02:41:11.290192
