5ef386868bc211eca4d7141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-0de2a492, 11019, osg-direct-6222732d-000503--1-mn9rn.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 720, 2022-03-07T05:25:27.143301
5f214ce28bc211eca4d7141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-ddd28d43, 11019, osg-direct-6222732d-000505--1-bw72t.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 792, 2022-03-07T05:25:27.050292
5f5406b48bc211eca4d7141877284d92, 2, 1.73, NVIDIA GeForce GTX 1080 Ti, GPU-9f16aefd, 11178, osg-direct-6222732d-00050b--1-jt7zg.fiona8-ucsc-edu.osg-icecube.nrp-nautilus.io, 1368, 2022-03-07T05:37:02.959215
5f8476968bc211eca4d7141877284d92, 2, 1.35, NVIDIA GeForce GTX 1080, GPU-6e5b55d1, 8118, osg-direct-6222732d-00050d--1-4k8k4.suncave-10.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:27:45.726619
5fc010488bc211eca4d7141877284d92, 2, 1.85, NVIDIA GeForce RTX 2080 Ti, GPU-30156b75, 11019, osg-direct-6222732d-0004fd--1-pvbmg.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:27:45.954046
5ff7e55e8bc211ec934d141877284d92, 2, 2.0, A100-SXM4-40GB, GPU-6053cbcb, 40537, osg-direct-6224d451-000048-slvx9.gke-icecube-ts-pa100t4-48229081-2xgp.gke-icecube.gke.googleusercontent.com, 972, 2022-03-07T05:30:05.133142
602a6ba08bc211ec934d141877284d92, 2, 1.93, NVIDIA GeForce GTX 1080 Ti, GPU-60029919, 11178, osg-direct-6222732d-0004ff--1-xd5hj.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:27:45.879710
606748408bc211ec934d141877284d92, 2, 1.36, NVIDIA GeForce GTX 1080, GPU-c5c7813b, 8118, osg-direct-6222732d-000500--1-wd5mj.suncave-21.osg-icecube.nrp-nautilus.io, 792, 2022-03-07T05:30:05.173812
60a06a628bc211eca4d7141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-bab1d47d, 11019, osg-direct-6222732d-000507--1-6rr9z.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 792, 2022-03-07T05:27:45.859378
60d5bfd28bc211eca4d7141877284d92, 2, 1.9, NVIDIA GeForce GTX 1080 Ti, GPU-52853fc3, 11178, osg-direct-6222732d-000509--1-nc8wr.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 684, 2022-03-07T05:30:05.062957
610bf12e8bc211eca4d7141877284d92, 2, 2.01, A100-SXM4-40GB, GPU-b37792b1, 40537, osg-direct-6224d451-00004c-bf5gs.gke-icecube-ts-pa100t3-74a68b53-2x8w.gke-icecube.gke.googleusercontent.com, 1044, 2022-03-07T05:37:02.885772
613d0d868bc211eca4d7141877284d92, 2, 1.73, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-direct-6222732d-000502--1-ml7pn.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 972, 2022-03-07T05:34:44.358370
6175d9188bc211ec934d141877284d92, 2, 1.79, NVIDIA A40, GPU-a1b590c3, 45634, osg-big-62237d69-000078--1-7b8kb.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 468, 2022-03-07T05:27:45.785701
61b5ce248bc211eca4d7141877284d92, 2, 1.71, NVIDIA GeForce GTX 1080 Ti, GPU-6341f0d6, 11178, osg-direct-6222732d-000501--1-blnv9.k8s-chase-ci-06-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 972, 2022-03-07T05:37:02.853686
61ef93668bc211ec9af0141877284d92, 2, 1.92, NVIDIA GeForce RTX 3090, GPU-4bbcb46a, 24268, osg-big-62237d69-00007a--1-7qd7m.prp01-ifa-hawaii-edu.osg-icecube.nrp-nautilus.io, 720, 2022-03-07T05:32:25.014672
622160d08bc211ec9af0141877284d92, 2, 1.32, Tesla T4, GPU-81559e5c, 15110, osg-direct-6224d451-00004d-m8n6h.gke-icecube-ts-pt4t2-16-1acfb423-9bk4.gke-icecube.gke.googleusercontent.com, 1476, 2022-03-07T05:46:20.862732
625f115a8bc211ec934d141877284d92, 2, 1.36, NVIDIA GeForce GTX 1080, GPU-4935fbdb, 8120, osg-direct-6222732d-000506--1-fb7d6.suncave-21.osg-icecube.nrp-nautilus.io, 684, 2022-03-07T05:32:25.025460
62928abc8bc211ec934d141877284d92, 2, 1.89, NVIDIA GeForce GTX 1080 Ti, GPU-da26ec88, 11178, osg-direct-6222732d-00050b--1-vwlrc.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 648, 2022-03-07T05:32:25.084199
62cb0cd48bc211ec934d141877284d92, 2, 1.58, NVIDIA GeForce GTX 1080 Ti, GPU-607f71dd, 11178, osg-direct-6222732d-000508--1-dj6gs.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 864, 2022-03-07T05:37:02.947494
62fdc7008bc211eca4d7141877284d92, 2, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-ebb74120, 11019, osg-direct-6222732d-00050c--1-cfwzh.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 900, 2022-03-07T05:39:24.512320
6330781c8bc211ec9af0141877284d92, 2, 1.35, NVIDIA GeForce GTX 1080, GPU-7533a0f2, 8120, osg-direct-6222732d-00050c--1-x8bzt.suncave-23.osg-icecube.nrp-nautilus.io, 684, 2022-03-07T05:32:25.072243
63683b1c8bc211ec934d141877284d92, 2, 2.02, A100-SXM4-40GB, GPU-b37792b1, 40537, osg-direct-6224d451-000046-424jb.gke-icecube-ts-pa100t3-74a68b53-2x8w.gke-icecube.gke.googleusercontent.com, 900, 2022-03-07T05:37:03.014775
639bd31e8bc211ec934d141877284d92, 2, 1.47, NVIDIA GeForce GTX 1080 Ti, GPU-ea3d819d, 11178, osg-direct-6222732d-00050a--1-6w5bv.k8s-chase-ci-01-noc-ucsb-edu.osg-icecube.nrp-nautilus.io, 1440, 2022-03-07T05:46:20.958249
63d302a88bc211ec83fa141877284d92, 2, 1.82, NVIDIA GeForce RTX 2080 Ti, GPU-19541ea5, 11019, osg-direct-6222732d-000508--1-jqk9l.k8s-gpu-3-ucr-edu.osg-icecube.nrp-nautilus.io, 1332, 2022-03-07T05:46:20.998447
640643f28bc211ec934d141877284d92, 2, 1.96, Tesla T4, GPU-f75da8cf, 15110, osg-direct-6224d451-000044-4qmvm.gke-icecube-ts-pt4t2-16-1acfb423-qsl5.gke-icecube.gke.googleusercontent.com, 972, 2022-03-07T05:41:44.134513
64387cb48bc211ec9af0141877284d92, 2, 1.97, A100-SXM4-40GB, GPU-b37792b1, 40537, osg-direct-6224d451-000050-bkbs9.gke-icecube-ts-pa100t3-74a68b53-2x8w.gke-icecube.gke.googleusercontent.com, 900, 2022-03-07T05:39:24.685506
646ff9dc8bc211ec9af0141877284d92, 2, 1.82, NVIDIA GeForce GTX 1080 Ti, GPU-94e0465c, 11178, osg-direct-6222732d-000504--1-vjtv2.k8s-gpu-03-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 900, 2022-03-07T05:39:24.547150
64b14a548bc211ec9af0141877284d92, 2, 1.36, NVIDIA GeForce GTX 1080, GPU-5169a7fa, 8120, osg-direct-6222732d-00050f--1-vrr9s.suncave-16.osg-icecube.nrp-nautilus.io, 792, 2022-03-07T05:39:24.644055
64e3e9828bc211eca4d7141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-da9aa20e, 11019, osg-direct-6222732d-000504--1-r6jfg.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 720, 2022-03-07T05:37:02.923668
655ea33e8bc211ec934d141877284d92, 2, 1.37, NVIDIA GeForce GTX 1080 Ti, GPU-dfd8ca31, 11178, osg-direct-6222732d-00050f--1-rltmw.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 1260, 2022-03-07T05:46:20.934925
6593465c8bc211ecb423141877284d92, 2, 1.32, NVIDIA GeForce GTX 1080 Ti, GPU-89b98549, 11178, osg-direct-6222732d-00050f--1-jd7vq.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 1152, 2022-03-07T05:44:02.033658
65c725e48bc211eca4d7141877284d92, 2, 1.88, NVIDIA GeForce RTX 2080 Ti, GPU-0de2a492, 11019, osg-direct-6222732d-000503--1-mn9rn.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 684, 2022-03-07T05:37:02.934279
65fcd2028bc211eca4d7141877284d92, 2, 1.34, NVIDIA GeForce GTX 1080, GPU-6e5b55d1, 8118, osg-direct-6222732d-00050d--1-4k8k4.suncave-10.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:39:24.604689
662fb8348bc211ec83fa141877284d92, 2, 1.85, NVIDIA GeForce RTX 2080 Ti, GPU-30156b75, 11019, osg-direct-6222732d-0004fd--1-pvbmg.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 972, 2022-03-07T05:44:01.994944
666364408bc211ec83fa141877284d92, 2, 1.36, NVIDIA GeForce GTX 1080, GPU-ad4080df, 8118, osg-direct-6222732d-000501--1-6phhr.suncave-23.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:39:24.674906
6697b3768bc211ec83fa141877284d92, 2, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-09772755, 11019, osg-direct-6222732d-0004ff--1-wzn22.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 720, 2022-03-07T05:39:24.657922
66d1c0e88bc211ecb423141877284d92, 2, 1.72, NVIDIA GeForce GTX 1080 Ti, GPU-a975d5da, 11178, osg-direct-6222732d-000510--1-628pj.k8s-bharadia-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 1260, 2022-03-07T05:48:39.949680
670a0fa28bc211ec934d141877284d92, 2, 1.81, NVIDIA A40, GPU-a1b590c3, 45634, osg-big-62237d69-000078--1-7b8kb.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 576, 2022-03-07T05:37:03.154342
6739127a8bc211ec9af0141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-ddd28d43, 11019, osg-direct-6222732d-000505--1-bw72t.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 792, 2022-03-07T05:39:24.523572
6768cb288bc211ec9af0141877284d92, 2, 1.9, Tesla T4, GPU-f75da8cf, 15110, osg-direct-6224d451-000045-zjp8q.gke-icecube-ts-pt4t2-16-1acfb423-qsl5.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-07T05:44:02.127128
679b3f0e8bc211ec83fa141877284d92, 2, 1.92, NVIDIA GeForce GTX 1080 Ti, GPU-60029919, 11178, osg-direct-6222732d-0004ff--1-xd5hj.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 648, 2022-03-07T05:39:24.831643
67d3982c8bc211ec934d141877284d92, 2, 1.88, NVIDIA GeForce RTX 2080 Ti, GPU-3811a15e, 11019, osg-direct-6222732d-00050f--1-fh99q.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 828, 2022-03-07T05:41:44.161522
680454088bc211ec83fa141877284d92, 2, 1.86, NVIDIA GeForce RTX 2080 Ti, GPU-bab1d47d, 11019, osg-direct-6222732d-000507--1-6rr9z.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 864, 2022-03-07T05:44:01.956107
68416c128bc211ecb423141877284d92, 2, 1.91, NVIDIA GeForce GTX 1080 Ti, GPU-a7a6effc, 11178, osg-direct-6222732d-000511--1-lzqrr.suncave-27.osg-icecube.nrp-nautilus.io, 540, 2022-03-07T05:39:24.755908
68759b368bc211ec9af0141877284d92, 2, 1.98, A100-SXM4-40GB, GPU-6053cbcb, 40537, osg-direct-6224d451-000048-slvx9.gke-icecube-ts-pa100t4-48229081-2xgp.gke-icecube.gke.googleusercontent.com, 936, 2022-03-07T05:46:20.846026
68b1676a8bc211ec934d141877284d92, 2, 1.21, NVIDIA GeForce GTX 1080, GPU-89867916, 8120, osg-direct-6222732d-000511--1-f8qdm.k8s-gpu-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 1836, 2022-03-07T06:02:31.372338
68e8f2168bc211eca422141877284d92, 2, 1.9, NVIDIA GeForce RTX 3090, GPU-4bbcb46a, 24268, osg-big-62237d69-00007a--1-7qd7m.prp01-ifa-hawaii-edu.osg-icecube.nrp-nautilus.io, 648, 2022-03-07T05:44:01.899149
694066368bc211ecb423141877284d92, 2, 1.34, NVIDIA GeForce GTX 1080, GPU-4935fbdb, 8120, osg-direct-6222732d-000506--1-fb7d6.suncave-21.osg-icecube.nrp-nautilus.io, 648, 2022-03-07T05:44:01.945214
69968df48bc211ecb423141877284d92, 2, 1.92, NVIDIA GeForce GTX 1080 Ti, GPU-da26ec88, 11178, osg-direct-6222732d-00050b--1-vwlrc.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 648, 2022-03-07T05:44:02.080597
69f707928bc211ecb423141877284d92, 2, 1.31, NVIDIA GeForce GTX 1080, GPU-90b9acd0, 8118, osg-direct-6222732d-000519--1-9vgzj.suncave-17.osg-icecube.nrp-nautilus.io, 828, 2022-03-07T06:29:50.956327
6a3a8fa88bc211ec83fa141877284d92, 2, 1.37, NVIDIA GeForce GTX 1080, GPU-7533a0f2, 8120, osg-direct-6222732d-00050c--1-x8bzt.suncave-23.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:46:20.896252
6a792d268bc211eca422141877284d92, 2, 1.86, Tesla V100-SXM2-16GB, GPU-f4551b94, 16160, osg-direct-6224d451-000050-c2lzd.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 1044, 2022-03-07T05:51:00.552829
6ac0f9808bc211ec83fa141877284d92, 2, 1.76, NVIDIA GeForce RTX 2080 Ti, GPU-dfae4c1b, 11019, osg-direct-6222732d-000512--1-657gh.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 900, 2022-03-07T05:48:39.982593
6b0348588bc211ec83fa141877284d92, 2, 1.92, Tesla V100-SXM2-16GB, GPU-f4551b94, 16160, osg-direct-6224d451-000050-djx84.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 1224, 2022-03-07T05:55:39.290250
6b446b128bc211eca422141877284d92, 2, 1.65, NVIDIA GeForce GTX 1080 Ti, GPU-607f71dd, 11178, osg-direct-6222732d-000508--1-dj6gs.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:48:40.087577
6b8dd8b08bc211ec83fa141877284d92, 2, 1.74, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-direct-6222732d-000502--1-ml7pn.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 864, 2022-03-07T05:51:00.569941
6bc6e1008bc211ecb423141877284d92, 2, 1.71, NVIDIA GeForce GTX 1080 Ti, GPU-6341f0d6, 11178, osg-direct-6222732d-000501--1-blnv9.k8s-chase-ci-06-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 972, 2022-03-07T05:53:19.988936
6bfaf3fa8bc211eca422141877284d92, 2, 1.43, NVIDIA GeForce GTX 1080 Ti, GPU-67010a2e, 11178, osg-direct-6222732d-000512--1-v74xn.k8s-chase-ci-01-noc-ucsb-edu.osg-icecube.nrp-nautilus.io, 1404, 2022-03-07T06:00:14.642858
6c39779c8bc211ecb423141877284d92, 2, 1.72, NVIDIA GeForce GTX 1080 Ti, GPU-9f16aefd, 11178, osg-direct-6222732d-00050b--1-jt7zg.fiona8-ucsc-edu.osg-icecube.nrp-nautilus.io, 1332, 2022-03-07T05:57:59.019626
6c6d8e6a8bc211ec83fa141877284d92, 2, 1.88, NVIDIA GeForce RTX 2080 Ti, GPU-da9aa20e, 11019, osg-direct-6222732d-000504--1-r6jfg.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 756, 2022-03-07T05:48:40.077080
